DIRECTORIO;SECUENCIA_ENCUESTA;SECUENCIA_P;ORDEN;FEX_C;P784S1A3
7927475;1;1;1;73.458247601;4
7927476;1;1;1;68.505092871;1
7927476;1;1;1;68.505092871;1
7927477;1;1;1;120.97360464;6
7927477;2;1;2;120.97360464;7
7927477;3;1;3;120.97360464;8
7927477;1;1;1;120.97360464;6
7927477;2;1;2;120.97360464;7
7927477;3;1;3;120.97360464;8
7927492;1;1;1;334.58137978;2
7927492;1;1;1;334.58137978;2
7927494;1;1;1;195.05559456;3
7927494;2;1;2;195.05559456;4
7927494;3;1;3;195.05559456;5
7927494;1;1;1;195.05559456;3
7927494;2;1;2;195.05559456;4
7927494;3;1;3;195.05559456;5
7927500;1;1;1;358.17708358;1
7927500;1;1;1;358.17708358;1
7927533;1;1;1;238.57145997;3
7927533;2;1;2;238.57145997;4
7927533;1;1;1;238.57145997;3
7927533;2;1;2;238.57145997;4
7927534;1;1;1;445.97366537;4
7927534;1;1;1;445.97366537;4
7927540;1;1;1;140.5509678;6
7927540;1;1;1;140.5509678;6
7927544;1;1;1;69.002271084;1
7927544;1;1;1;69.002271084;1
7927548;1;1;1;84.312729845;4
7927552;1;1;1;169.25781268;4
7927552;2;1;2;169.25781268;5
7927552;1;1;1;169.25781268;4
7927552;2;1;2;169.25781268;5
7927553;2;1;2;83.888843927;5
7927553;3;1;3;83.888843927;6
7927553;4;1;4;83.888843927;7
7927553;1;1;1;83.888843927;3
7927553;1;1;1;83.888843927;3
7927553;2;1;2;83.888843927;5
7927553;3;1;3;83.888843927;6
7927553;4;1;4;83.888843927;7
7927561;1;1;1;263.2739311;6
7927561;1;1;1;263.2739311;6
7927563;1;1;1;162.18750437;3
7927563;1;1;1;162.18750437;3
7927565;1;1;1;93.151916771;4
7927565;1;1;1;93.151916771;4
7927568;1;1;1;379.58320621;3
7927568;1;1;1;379.58320621;3
7927608;1;1;1;261.78864261;3
7927608;1;1;1;261.78864261;3
7927611;1;1;1;228.60255027;3
7927611;2;1;2;228.60255027;4
7927611;1;1;1;228.60255027;3
7927611;2;1;2;228.60255027;4
7927621;1;1;1;232.36440477;5
7927621;1;1;1;232.36440477;5
7927622;1;1;1;105.80959159;2
7927622;2;1;2;105.80959159;3
7927622;1;1;1;105.80959159;2
7927622;2;1;2;105.80959159;3
7927628;1;1;1;364.22231555;2
7927628;1;1;1;364.22231555;2
7927633;1;1;1;97.371453182;2
7927633;1;1;1;97.371453182;2
7927651;1;1;1;44.883300705;5
7927651;1;1;1;44.883300705;5
7927678;1;1;1;80.97612097;3
7927678;1;1;1;80.97612097;3
7927690;1;1;1;9.2022114726;2
7927690;2;1;2;9.2022114726;3
7927690;3;1;3;9.2022114726;4
7927690;1;1;1;9.2022114726;2
7927690;2;1;2;9.2022114726;3
7927690;3;1;3;9.2022114726;4
7927713;1;1;1;59.046922701;2
7927713;1;1;1;59.046922701;2
7927734;1;1;1;38.425615018;3
7927734;1;1;1;38.425615018;3
7927748;1;1;1;120.28951712;6
7927748;2;1;2;120.28951712;7
7927748;1;1;1;120.28951712;6
7927748;2;1;2;120.28951712;7
7927791;1;1;1;365.78474945;3
7927791;2;1;2;365.78474945;4
7927791;1;1;1;365.78474945;3
7927791;2;1;2;365.78474945;4
7927794;1;1;1;70.182505301;3
7927794;1;1;1;70.182505301;3
7927821;1;1;1;73.066386183;3
7927821;2;1;2;73.066386183;6
7927832;1;1;1;155.60961363;4
7927832;1;1;1;155.60961363;4
7927849;1;1;1;179.25511565;3
7927849;1;1;1;179.25511565;3
7927859;1;1;1;219.46008064;2
7927859;2;1;2;219.46008064;3
7927859;1;1;1;219.46008064;2
7927859;2;1;2;219.46008064;3
7927867;1;1;1;101.70551433;2
7927867;1;1;1;101.70551433;2
7927868;1;1;1;58.985902832;5
7927896;1;1;1;114.97600495;1
7927896;1;1;1;114.97600495;1
7927955;1;1;1;26.184091094;2
7927955;2;1;2;26.184091094;3
7927955;1;1;1;26.184091094;2
7927955;2;1;2;26.184091094;3
7927975;1;1;1;145.13036244;3
7927975;2;1;2;145.13036244;4
7927975;1;1;1;145.13036244;3
7927975;2;1;2;145.13036244;4
7928006;1;1;1;11.775514679;1
7928006;1;1;1;11.775514679;1
7928012;1;1;1;20.238203461;1
7928012;1;1;1;20.238203461;1
7928015;1;1;1;20.238203461;1
7928015;1;1;1;20.238203461;1
7928022;1;1;1;20.238203461;1
7928022;1;1;1;20.238203461;1
7928029;1;1;1;139.42270978;4
7928029;1;1;1;139.42270978;4
7928041;1;1;1;61.025030932;5
7928041;1;1;1;61.025030932;5
7928068;1;1;1;994.35813359;2
7928068;2;1;2;994.35813359;3
7928068;3;1;3;994.35813359;4
7928068;1;1;1;994.35813359;2
7928068;2;1;2;994.35813359;3
7928068;3;1;3;994.35813359;4
7928080;1;1;1;1799.6791963;4
7928080;2;1;2;1799.6791963;5
7928080;3;1;3;1799.6791963;6
7928080;1;1;1;1799.6791963;4
7928080;2;1;2;1799.6791963;5
7928080;3;1;3;1799.6791963;6
7928083;1;1;1;146.91146024;2
7928083;2;1;2;146.91146024;3
7928083;1;1;1;146.91146024;2
7928083;2;1;2;146.91146024;3
7928090;1;1;1;200.90993505;1
7928090;1;1;1;200.90993505;1
7928091;1;1;1;105.6402902;2
7928091;1;1;1;105.6402902;2
7928159;1;1;1;190.84187077;1
7928159;1;1;1;190.84187077;1
7928162;1;1;1;190.84187077;3
7928162;1;1;1;190.84187077;3
7928168;1;1;1;190.84187077;6
7928168;2;1;2;190.84187077;7
7928168;1;1;1;190.84187077;6
7928168;2;1;2;190.84187077;7
7928169;1;1;1;173.13516113;2
7928169;2;1;2;173.13516113;3
7928169;1;1;1;173.13516113;2
7928169;2;1;2;173.13516113;3
7928171;1;1;1;28.486981086;2
7928171;2;1;2;28.486981086;3
7928171;1;1;1;28.486981086;2
7928171;2;1;2;28.486981086;3
7928173;1;1;1;190.84187077;3
7928173;2;1;2;190.84187077;4
7928173;1;1;1;190.84187077;3
7928173;2;1;2;190.84187077;4
7928181;1;1;1;37.164648714;3
7928181;1;1;1;37.164648714;3
7928190;1;1;1;163.85475353;2
7928190;2;1;2;163.85475353;3
7928190;3;1;3;163.85475353;4
7928190;1;1;1;163.85475353;2
7928190;2;1;2;163.85475353;3
7928190;3;1;3;163.85475353;4
7928213;1;1;1;34.916375811;5
7928213;1;1;1;34.916375811;5
7928214;1;1;1;191.81185301;3
7928214;2;1;2;191.81185301;4
7928214;3;1;3;191.81185301;5
7928214;1;1;1;191.81185301;3
7928214;2;1;2;191.81185301;4
7928214;3;1;3;191.81185301;5
7928216;1;1;1;191.81185301;3
7928216;1;1;1;191.81185301;3
7928218;1;1;1;34.443447737;2
7928218;1;1;1;34.443447737;2
7928223;1;1;1;30.117854755;3
7928223;1;1;1;30.117854755;3
7928235;1;1;1;126.72768761;5
7928235;1;1;1;126.72768761;5
7928236;1;1;1;57.865703498;3
7928236;1;1;1;57.865703498;3
7928260;1;1;1;121.56572431;3
7928260;1;1;1;121.56572431;3
7928281;1;1;1;229.95211069;3
7928281;2;1;2;229.95211069;4
7928281;1;1;1;229.95211069;3
7928281;2;1;2;229.95211069;4
7928310;1;1;1;65.20233916;3
7928310;2;1;2;65.20233916;4
7928310;1;1;1;65.20233916;3
7928310;2;1;2;65.20233916;4
7928329;1;1;1;176.71709218;3
7928329;2;1;2;176.71709218;4
7928336;1;1;1;51.582015845;1
7928336;1;1;1;51.582015845;1
7928353;1;1;1;47.710467693;3
7928353;1;1;1;47.710467693;3
7928401;1;1;1;190.84187077;3
7928431;1;1;1;105.48660136;3
7928431;2;1;2;105.48660136;4
7928431;3;1;3;105.48660136;5
7928431;2;1;2;105.48660136;4
7928431;3;1;3;105.48660136;5
7928431;1;1;1;105.48660136;3
7928451;1;1;1;720.70982263;1
7928451;1;1;1;720.70982263;1
7928492;1;1;1;70.943408494;3
7928492;2;1;2;70.943408494;4
7928492;1;1;1;70.943408494;3
7928492;2;1;2;70.943408494;4
7928495;1;1;1;127.86094691;4
7928495;2;1;2;127.86094691;5
7928495;1;1;1;127.86094691;4
7928495;2;1;2;127.86094691;5
7928499;1;1;1;430.36087711;4
7928499;2;1;2;430.36087711;5
7928499;1;1;1;430.36087711;4
7928499;2;1;2;430.36087711;5
7928500;1;1;1;28.025059025;3
7928500;1;1;1;28.025059025;3
7928519;1;1;1;24.919104653;2
7928519;2;1;2;24.919104653;3
7928519;3;1;3;24.919104653;4
7928577;1;1;1;51.027488237;4
7928577;2;1;2;51.027488237;5
7928577;1;1;1;51.027488237;4
7928577;2;1;2;51.027488237;5
7928584;1;1;1;445.93306395;5
7928584;1;1;1;445.93306395;5
7928585;1;1;1;147.92957808;3
7928585;1;1;1;147.92957808;3
7928596;1;1;1;136.50296078;3
7928596;1;1;1;136.50296078;3
7928649;1;1;1;91.839873122;2
7928649;1;1;1;91.839873122;2
7928656;1;1;1;41.331682527;2
7928656;1;1;1;41.331682527;2
7928678;1;1;1;110.42897623;3
7928678;2;1;2;110.42897623;4
7928678;1;1;1;110.42897623;3
7928678;2;1;2;110.42897623;4
7928700;1;1;1;19.022341819;4
7928700;1;1;1;19.022341819;4
7928711;1;1;1;352.34931843;4
7928711;1;1;1;352.34931843;4
7928751;1;1;1;286.0600144;3
7928751;1;1;1;286.0600144;3
7928763;1;1;1;95.868686198;2
7928763;2;1;2;95.868686198;3
7928763;1;1;1;95.868686198;2
7928763;2;1;2;95.868686198;3
7928766;1;1;1;46.331663635;3
7928766;1;1;1;46.331663635;3
7928778;1;1;1;54.743669772;3
7928778;2;1;2;54.743669772;4
7928778;3;1;3;54.743669772;5
7928778;1;1;1;54.743669772;3
7928778;2;1;2;54.743669772;4
7928778;3;1;3;54.743669772;5
7928797;1;1;1;76.958651161;2
7928797;1;1;1;76.958651161;2
7928822;1;1;1;272.9497526;3
7928822;2;1;2;272.9497526;4
7928822;3;1;3;272.9497526;5
7928822;1;1;1;272.9497526;3
7928822;2;1;2;272.9497526;4
7928822;3;1;3;272.9497526;5
7928861;1;1;1;104.36771289;2
7928861;1;1;1;104.36771289;2
7928867;1;1;1;218.49808481;3
7928867;1;1;1;218.49808481;3
7928872;1;1;1;32.501758635;3
7928872;1;1;1;32.501758635;3
7928887;1;1;1;234.9196526;3
7928887;1;1;1;234.9196526;3
7928904;1;1;1;142.94717525;1
7928910;1;1;1;182.37379513;2
7928910;1;1;1;182.37379513;2
7928911;1;1;1;123.78540551;4
7928911;2;1;2;123.78540551;5
7928911;3;1;3;123.78540551;6
7928911;1;1;1;123.78540551;4
7928911;2;1;2;123.78540551;5
7928911;3;1;3;123.78540551;6
7928918;1;1;1;12.722419857;3
7928918;2;1;2;12.722419857;4
7928918;3;1;3;12.722419857;5
7928918;1;1;1;12.722419857;3
7928918;2;1;2;12.722419857;4
7928918;3;1;3;12.722419857;5
7928927;1;1;1;12.539091822;3
7928927;2;1;2;12.539091822;4
7928927;1;1;1;12.539091822;3
7928927;2;1;2;12.539091822;4
7928946;1;1;1;130.00703454;3
7928946;2;1;2;130.00703454;4
7928946;1;1;1;130.00703454;3
7928946;2;1;2;130.00703454;4
7928990;1;1;1;237.54117695;4
7928990;1;1;1;237.54117695;4
7929005;1;1;1;120.43480992;1
7929005;1;1;1;120.43480992;1
7929008;1;1;1;140.64853892;2
7929008;1;1;1;140.64853892;2
7929029;1;1;1;146.30641811;2
7929029;1;1;1;146.30641811;2
7929129;1;1;1;194.63014597;3
7929129;1;1;1;194.63014597;3
7929133;1;1;1;81.735645711;2
7929133;1;1;1;81.735645711;2
7929152;1;1;1;226.13075337;6
7929152;1;1;1;226.13075337;6
7929242;1;1;1;140.18850905;4
7929242;1;1;1;140.18850905;4
7929260;1;1;1;228.21869609;3
7929260;2;1;2;228.21869609;4
7929260;1;1;1;228.21869609;3
7929260;2;1;2;228.21869609;4
7929275;1;1;1;62.230003909;3
7929275;1;1;1;62.230003909;3
7929281;1;1;1;64.246218112;3
7929281;1;1;1;64.246218112;3
7929355;1;1;1;234.9196526;3
7929355;1;1;1;234.9196526;3
7929371;1;1;1;100.69186908;3
7929371;1;1;1;100.69186908;3
7929372;1;1;1;209.98687539;4
7929372;1;1;1;209.98687539;4
7929386;1;1;1;187.55993117;2
7929386;1;1;1;187.55993117;2
7929416;1;1;1;68.606192263;4
7929416;1;1;1;68.606192263;4
7929470;1;1;1;157.04741809;6
7929527;1;1;1;92.046790245;3
7929527;2;1;2;92.046790245;4
7929527;1;1;1;92.046790245;3
7929527;2;1;2;92.046790245;4
7929784;1;1;1;351.55754336;1
7929808;1;1;1;82.007768325;3
7929808;2;1;2;82.007768325;4
7929808;1;1;1;82.007768325;3
7929808;2;1;2;82.007768325;4
7929830;1;1;1;147.71269107;4
7929830;1;1;1;147.71269107;4
7929848;1;1;1;168.43632407;4
7929848;1;1;1;168.43632407;4
7929852;1;1;1;152.93137561;1
7929852;1;1;1;152.93137561;1
7929881;1;1;1;118.03739201;3
7929881;1;1;1;118.03739201;3
7929898;1;1;1;297.19633778;1
7929898;1;1;1;297.19633778;1
7929951;1;1;1;161.2014646;4
7929958;1;1;1;79.189463063;4
7929958;1;1;1;79.189463063;4
7929969;1;1;1;93.131057507;3
7929969;1;1;1;93.131057507;3
7930196;1;1;1;94.28177631;2
7930196;1;1;1;94.28177631;2
7930199;1;1;1;69.490041838;3
7930199;1;1;1;69.490041838;3
7930263;1;1;1;81.757568222;3
7930263;1;1;1;81.757568222;3
7930282;1;1;1;86.212405151;1
7930282;1;1;1;86.212405151;1
7930283;1;1;1;81.757568222;3
7930283;1;1;1;81.757568222;3
7930332;1;1;1;266.16096446;5
7930373;1;1;1;113.03643223;2
7930373;2;1;2;113.03643223;3
7930373;1;1;1;113.03643223;2
7930373;2;1;2;113.03643223;3
7930400;2;1;2;37.394361895;3
7930400;1;1;1;37.394361895;2
7930400;1;1;1;37.394361895;2
7930400;2;1;2;37.394361895;3
7930417;1;1;1;117.03482084;3
7930417;2;1;2;117.03482084;4
7930417;1;1;1;117.03482084;3
7930417;2;1;2;117.03482084;4
7930434;1;1;1;71.842572892;3
7930434;1;1;1;71.842572892;3
7930441;1;1;1;81.757568222;3
7930441;1;1;1;81.757568222;3
7930454;1;1;1;262.26521603;4
7930454;2;1;2;262.26521603;5
7930454;1;1;1;262.26521603;4
7930454;2;1;2;262.26521603;5
7930464;1;1;1;64.379977594;4
7930482;1;1;1;176.42321678;2
7930482;1;1;1;176.42321678;2
7930488;1;1;1;89.21846185;1
7930488;1;1;1;89.21846185;1
7930514;1;1;1;197.51873229;2
7930514;1;1;1;197.51873229;2
7930545;1;1;1;81.757568222;3
7930545;2;1;2;81.757568222;4
7930545;1;1;1;81.757568222;3
7930545;2;1;2;81.757568222;4
7930678;1;1;1;54.637706502;3
7930678;2;1;2;54.637706502;4
7930678;3;1;3;54.637706502;5
7930678;1;1;1;54.637706502;3
7930678;2;1;2;54.637706502;4
7930678;3;1;3;54.637706502;5
7930679;1;1;1;58.7115838;3
7930679;1;1;1;58.7115838;3
7930689;1;1;1;24.947082644;3
7930689;1;1;1;24.947082644;3
7930703;1;1;1;149.99789167;3
7930703;2;1;2;149.99789167;4
7930703;1;1;1;149.99789167;3
7930703;2;1;2;149.99789167;4
7930734;1;1;1;81.757568222;2
7930734;1;1;1;81.757568222;2
7930751;1;1;1;151.330915;3
7930751;1;1;1;151.330915;3
7930770;1;1;1;87.498355062;6
7930807;1;1;1;136.15994392;1
7930807;1;1;1;136.15994392;1
7930883;1;1;1;540.55050164;5
7930883;2;1;2;540.55050164;6
7930883;1;1;1;540.55050164;5
7930883;2;1;2;540.55050164;6
7930900;1;1;1;121.65139061;4
7930900;2;1;2;121.65139061;5
7930900;1;1;1;121.65139061;4
7930900;2;1;2;121.65139061;5
7930920;1;1;1;136.15994392;3
7930920;2;1;2;136.15994392;4
7930920;3;1;3;136.15994392;5
7930920;1;1;1;136.15994392;3
7930920;2;1;2;136.15994392;4
7930920;3;1;3;136.15994392;5
7930953;1;1;1;149.99789167;3
7930953;2;1;2;149.99789167;4
7930953;1;1;1;149.99789167;3
7930953;2;1;2;149.99789167;4
7930995;1;1;1;785.39028213;4
7930995;2;1;2;785.39028213;5
7930995;1;1;1;785.39028213;4
7930995;2;1;2;785.39028213;5
7931039;1;1;1;358.59253228;3
7931039;2;1;2;358.59253228;4
7931039;1;1;1;358.59253228;3
7931039;2;1;2;358.59253228;4
7934161;1;1;1;227.84111152;5
7934161;1;1;1;227.84111152;5
7934185;1;1;1;100.75402112;3
7934185;2;1;2;100.75402112;4
7934185;1;1;1;100.75402112;3
7934185;2;1;2;100.75402112;4
7934250;1;1;1;102.13280311;3
7934250;1;1;1;102.13280311;3
7934314;1;1;1;77.94413297;3
7934314;1;1;1;77.94413297;3
7934396;1;1;1;99.902025445;4
7934396;2;1;2;99.902025445;5
7934396;1;1;1;99.902025445;4
7934396;2;1;2;99.902025445;5
7934404;1;1;1;28.737672418;3
7934404;1;1;1;28.737672418;3
7934456;1;1;1;90.141840497;3
7934456;2;1;2;90.141840497;4
7934456;1;1;1;90.141840497;3
7934456;2;1;2;90.141840497;4
7934461;1;1;1;100.56366273;6
7934461;2;1;2;100.56366273;7
7934461;1;1;1;100.56366273;6
7934461;2;1;2;100.56366273;7
7934462;1;1;1;105.81072328;3
7934462;1;1;1;105.81072328;3
7934499;1;1;1;61.676684888;2
7934499;1;1;1;61.676684888;2
7934507;1;1;1;187.54501581;2
7934507;2;1;2;187.54501581;3
7934507;1;1;1;187.54501581;2
7934507;2;1;2;187.54501581;3
7934547;1;1;1;185.59245905;4
7934547;2;1;2;185.59245905;5
7934547;1;1;1;185.59245905;4
7934547;2;1;2;185.59245905;5
7934596;1;1;1;7.6636679113;2
7934596;2;1;2;7.6636679113;3
7934596;3;1;3;7.6636679113;4
7934596;4;1;4;7.6636679113;5
7934596;1;1;1;7.6636679113;2
7934596;2;1;2;7.6636679113;3
7934596;3;1;3;7.6636679113;4
7934596;4;1;4;7.6636679113;5
7934612;1;1;1;122.82459202;4
7934612;2;1;2;122.82459202;5
7934612;1;1;1;122.82459202;4
7934612;2;1;2;122.82459202;5
7934621;1;1;1;166.747919;3
7934621;1;1;1;166.747919;3
7934642;1;1;1;85.402917156;2
7934642;1;1;1;85.402917156;2
7934672;1;1;1;294.55751567;3
7934672;1;1;1;294.55751567;3
7934702;1;1;1;59.815969549;2
7934702;1;1;1;59.815969549;2
7934725;1;1;1;174.49283194;4
7934725;1;1;1;174.49283194;4
7934740;1;1;1;105.36576382;5
7934740;1;1;1;105.36576382;5
7934753;2;1;2;168.39912132;3
7934753;1;1;1;168.39912132;2
7934753;1;1;1;168.39912132;2
7934753;2;1;2;168.39912132;3
7934783;1;1;1;255.78144039;4
7934783;1;1;1;255.78144039;4
7934794;1;1;1;87.158729834;2
7934794;1;1;1;87.158729834;2
7934863;1;1;1;191.22089443;2
7934863;1;1;1;191.22089443;2
7934866;1;1;1;280.70946341;4
7934866;1;1;1;280.70946341;4
7934895;1;1;1;316.76635555;3
7934895;2;1;2;316.76635555;4
7934895;1;1;1;316.76635555;3
7934895;2;1;2;316.76635555;4
7934965;1;1;1;143.35589438;3
7934965;1;1;1;143.35589438;3
7934980;1;1;1;209.55474675;4
7934980;1;1;1;209.55474675;4
7934988;1;1;1;115.69573135;3
7934988;2;1;2;115.69573135;4
7934988;1;1;1;115.69573135;3
7934988;2;1;2;115.69573135;4
7934990;1;1;1;155.32276881;3
7934990;1;1;1;155.32276881;3
7934992;1;1;1;119.53647504;3
7934992;2;1;2;119.53647504;4
7934992;1;1;1;119.53647504;3
7934992;2;1;2;119.53647504;4
7934999;1;1;1;176.81201663;3
7934999;1;1;1;176.81201663;3
7935042;1;1;1;170.46189497;3
7935056;1;1;1;72.405942247;4
7935056;1;1;1;72.405942247;4
7935068;1;1;1;326.09997292;2
7935068;2;1;2;326.09997292;3
7935068;3;1;3;326.09997292;4
7935068;1;1;1;326.09997292;2
7935068;2;1;2;326.09997292;3
7935068;3;1;3;326.09997292;4
7935111;1;1;1;245.6007784;2
7935111;2;1;2;245.6007784;3
7935111;3;1;3;245.6007784;4
7935111;1;1;1;245.6007784;2
7935111;2;1;2;245.6007784;3
7935111;3;1;3;245.6007784;4
7935115;1;1;1;269.39506925;3
7935115;1;1;1;269.39506925;3
7935177;1;1;1;60.236289743;3
7935177;1;1;1;60.236289743;3
7935184;1;1;1;52.603686053;3
7935184;1;1;1;52.603686053;3
7935188;1;1;1;85.025696504;4
7935188;2;1;2;85.025696504;5
7935188;3;1;3;85.025696504;6
7935188;4;1;4;85.025696504;7
7935188;5;1;5;85.025696504;8
7935188;6;1;6;85.025696504;9
7935188;1;1;1;85.025696504;4
7935188;2;1;2;85.025696504;5
7935188;3;1;3;85.025696504;6
7935188;4;1;4;85.025696504;7
7935188;5;1;5;85.025696504;8
7935188;6;1;6;85.025696504;9
7935189;1;1;1;129.88289513;4
7935189;1;1;1;129.88289513;4
7935210;1;1;1;55.573799947;2
7935210;2;1;2;55.573799947;3
7935210;3;1;3;55.573799947;4
7935210;1;1;1;55.573799947;2
7935210;2;1;2;55.573799947;3
7935210;3;1;3;55.573799947;4
7935212;1;1;1;55.573799947;2
7935212;2;1;2;55.573799947;3
7935212;3;1;3;55.573799947;4
7935212;1;1;1;55.573799947;2
7935212;2;1;2;55.573799947;3
7935212;3;1;3;55.573799947;4
7935219;1;1;1;82.180999608;4
7935219;1;1;1;82.180999608;4
7935226;1;1;1;54.629470513;3
7935226;1;1;1;54.629470513;3
7935227;1;1;1;59.815969549;2
7935227;1;1;1;59.815969549;2
7935247;1;1;1;316.13556529;3
7935247;1;1;1;316.13556529;3
7935265;1;1;1;160.79539107;5
7935265;1;1;1;160.79539107;5
7935298;1;1;1;274.61069941;3
7935298;1;1;1;274.61069941;3
7935306;1;1;1;129.52170112;1
7935306;1;1;1;129.52170112;1
7935314;1;1;1;286.73038739;3
7935314;2;1;2;286.73038739;4
7935314;1;1;1;286.73038739;3
7935314;2;1;2;286.73038739;4
7935322;1;1;1;142.82609176;3
7935322;2;1;2;142.82609176;4
7935322;1;1;1;142.82609176;3
7935322;2;1;2;142.82609176;4
7935330;1;1;1;84.688311871;2
7935330;1;1;1;84.688311871;2
7935367;1;1;1;167.00263055;3
7935367;2;1;2;167.00263055;4
7935367;1;1;1;167.00263055;3
7935367;2;1;2;167.00263055;4
7935369;1;1;1;52.093878759;3
7935369;1;1;1;52.093878759;3
7935370;1;1;1;189.0920006;4
7935370;2;1;2;189.0920006;6
7935370;3;1;3;189.0920006;7
7935370;1;1;1;189.0920006;4
7935370;2;1;2;189.0920006;6
7935370;3;1;3;189.0920006;7
7935424;1;1;1;131.90420755;5
7935424;2;1;2;131.90420755;6
7935424;1;1;1;131.90420755;5
7935424;2;1;2;131.90420755;6
7935427;1;1;1;59.492030168;2
7935427;2;1;2;59.492030168;3
7935427;1;1;1;59.492030168;2
7935427;2;1;2;59.492030168;3
7935454;1;1;1;286.73038739;3
7935454;2;1;2;286.73038739;4
7935454;1;1;1;286.73038739;3
7935454;2;1;2;286.73038739;4
7935458;1;1;1;7.0441897055;3
7935458;1;1;1;7.0441897055;3
7935461;1;1;1;87.548926054;3
7935461;2;1;2;87.548926054;4
7935461;1;1;1;87.548926054;3
7935461;2;1;2;87.548926054;4
7935471;1;1;1;111.37754553;5
7935471;1;1;1;111.37754553;5
7935479;1;1;1;7.0441897055;3
7935479;1;1;1;7.0441897055;3
7935522;1;1;1;59.977528389;1
7935522;2;1;2;59.977528389;2
7935522;1;1;1;59.977528389;1
7935522;2;1;2;59.977528389;2
7935532;1;1;1;333.53270656;3
7935532;1;1;1;333.53270656;3
7935533;1;1;1;142.21124961;4
7935533;1;1;1;142.21124961;4
7935550;1;1;1;73.046329862;3
7935550;1;1;1;73.046329862;3
7935554;1;1;1;121.20896041;6
7935554;1;1;1;121.20896041;6
7935568;1;1;1;91.556581354;4
7935587;1;1;1;46.280326365;7
7935596;1;1;1;37.394361895;2
7935596;2;1;2;37.394361895;4
7935596;1;1;1;37.394361895;2
7935596;2;1;2;37.394361895;4
7935633;1;1;1;6.3863899261;3
7935633;2;1;2;6.3863899261;4
7935633;1;1;1;6.3863899261;3
7935633;2;1;2;6.3863899261;4
7935643;1;1;1;194.97396295;1
7935643;1;1;1;194.97396295;1
7935653;1;1;1;117.33131217;3
7935653;2;1;2;117.33131217;4
7935653;1;1;1;117.33131217;3
7935653;2;1;2;117.33131217;4
7935675;1;1;1;84.784026938;3
7935675;1;1;1;84.784026938;3
7935676;1;1;1;7.0441897055;2
7935676;2;1;2;7.0441897055;3
7935676;1;1;1;7.0441897055;2
7935676;2;1;2;7.0441897055;3
7935686;1;1;1;213.11372521;3
7935686;2;1;2;213.11372521;5
7935686;3;1;3;213.11372521;8
7935686;1;1;1;213.11372521;3
7935686;2;1;2;213.11372521;5
7935686;3;1;3;213.11372521;8
7935701;1;1;1;127.3233142;3
7935701;2;1;2;127.3233142;5
7935701;1;1;1;127.3233142;3
7935701;2;1;2;127.3233142;5
7935711;1;1;1;37.394361895;2
7935711;1;1;1;37.394361895;2
7935729;1;1;1;132.56855172;4
7935729;2;1;2;132.56855172;5
7935729;1;1;1;132.56855172;4
7935729;2;1;2;132.56855172;5
7935730;1;1;1;111.75420184;3
7935730;2;1;2;111.75420184;4
7935730;1;1;1;111.75420184;3
7935730;2;1;2;111.75420184;4
7935742;1;1;1;267.64716437;3
7935742;1;1;1;267.64716437;3
7935747;1;1;1;183.65032745;1
7935747;1;1;1;183.65032745;1
7935765;1;1;1;129.56373141;3
7935765;2;1;2;129.56373141;4
7935765;1;1;1;129.56373141;3
7935765;2;1;2;129.56373141;4
7935784;1;1;1;42.657587687;3
7935784;2;1;2;42.657587687;4
7935784;3;1;3;42.657587687;5
7935784;1;1;1;42.657587687;3
7935784;2;1;2;42.657587687;4
7935784;3;1;3;42.657587687;5
7935800;1;1;1;138.17343581;4
7935800;2;1;2;138.17343581;5
7935804;1;1;1;259.75258471;3
7935804;2;1;2;259.75258471;4
7935804;3;1;3;259.75258471;5
7935804;1;1;1;259.75258471;3
7935804;2;1;2;259.75258471;4
7935804;3;1;3;259.75258471;5
7935817;1;1;1;113.5493804;4
7935817;2;1;2;113.5493804;5
7935817;3;1;3;113.5493804;6
7935817;4;1;4;113.5493804;7
